,pres_0,pres_1,time
491,653,669,1629225493.474795
492,668,672,1629225493.482838
493,677,671,1629225493.4911537
494,683,671,1629225493.503544
495,684,673,1629225493.5116837
496,692,670,1629225493.5198746
497,683,671,1629225493.5280817
498,685,671,1629225493.5402105
499,694,669,1629225493.54762
500,698,670,1629225493.555819
501,696,670,1629225493.569117
502,693,669,1629225493.5772147
503,697,648,1629225493.5854394
504,691,674,1629225493.5931785
505,694,670,1629225493.6055887
506,733,665,1629225493.6135666
507,697,670,1629225493.6215465
508,698,669,1629225493.6335108
509,699,669,1629225493.6424878
510,701,667,1629225493.6501024
511,702,667,1629225493.658079
512,701,665,1629225493.6710443
513,701,665,1629225493.679023
514,700,664,1629225493.687054
515,696,671,1629225493.698971
516,701,669,1629225493.7076952
517,704,668,1629225493.7155583
518,706,668,1629225493.7242715
519,708,666,1629225493.7364273
520,692,664,1629225493.7445824
521,702,666,1629225493.7529662
522,709,650,1629225493.764816
523,701,668,1629225493.7727919
524,702,668,1629225493.781792
525,703,667,1629225493.7892551
526,704,668,1629225493.8024247
527,703,663,1629225493.8107464
528,704,668,1629225493.8187494
529,702,667,1629225493.830015
530,704,669,1629225493.8383498
531,704,667,1629225493.8475184
532,703,668,1629225493.8556578
533,703,669,1629225493.8678596
534,705,669,1629225493.8758707
535,712,670,1629225493.883573
536,702,669,1629225493.8967266
537,706,664,1629225493.9040797
538,697,668,1629225493.9130163
539,696,657,1629225493.9213462
540,703,669,1629225493.9334636
541,703,668,1629225493.9416983
542,705,667,1629225493.9498765
543,702,667,1629225493.9618182
544,701,669,1629225493.9702117
545,699,669,1629225493.9785879
546,702,670,1629225493.986968
547,701,657,1629225493.9982953
548,701,667,1629225494.0062735
549,703,667,1629225494.014643
550,705,667,1629225494.0266566
551,705,667,1629225494.0348766
552,705,672,1629225494.0436141
553,700,668,1629225494.0514205
554,672,668,1629225494.063311
555,705,668,1629225494.0722923
556,706,676,1629225494.080714
557,705,669,1629225494.093168
558,703,669,1629225494.1013668
559,705,669,1629225494.109635
560,706,669,1629225494.117739
561,707,669,1629225494.130254
562,702,669,1629225494.1383822
563,702,669,1629225494.1464963
564,700,666,1629225494.1588776
565,698,670,1629225494.166706
566,697,669,1629225494.175154
567,698,670,1629225494.1832936
568,697,670,1629225494.1952136
569,698,669,1629225494.2028613
570,699,670,1629225494.2118483
571,699,670,1629225494.2238984
572,701,668,1629225494.2315724
573,700,669,1629225494.2397351
574,700,669,1629225494.2485313
575,701,669,1629225494.2608936
576,700,672,1629225494.2688723
577,701,671,1629225494.2775145
578,700,668,1629225494.2890546
579,704,670,1629225494.2974513
