,pres_0,pres_1,time
543,468,803,1629218060.3062456
544,471,801,1629218060.3283436
545,471,803,1629218060.3283436
546,453,800,1629218060.3454924
547,472,801,1629218060.346739
548,472,801,1629218060.3623648
549,472,801,1629218060.3623648
550,446,801,1629218060.3779824
551,472,803,1629218060.3936045
552,469,775,1629218060.3936045
553,470,804,1629218060.4092224
554,471,802,1629218060.4092224
555,472,804,1629218060.428386
556,477,802,1629218060.428386
557,471,801,1629218060.4440112
558,472,801,1629218060.4596608
559,471,801,1629218060.4596608
560,477,802,1629218060.4752796
561,470,802,1629218060.4752796
562,472,801,1629218060.490876
563,471,801,1629218060.490876
564,471,801,1629218060.5064955
565,472,802,1629218060.5221167
566,484,828,1629218060.5286543
567,473,803,1629218060.5286543
568,470,803,1629218060.5442944
569,470,807,1629218060.5599267
570,462,803,1629218060.5599267
571,472,803,1629218060.575551
572,474,803,1629218060.5911698
573,471,803,1629218060.5911698
574,471,800,1629218060.60679
575,471,803,1629218060.60679
576,468,802,1629218060.6224115
577,471,834,1629218060.631104
578,474,804,1629218060.644219
579,471,804,1629218060.656169
580,472,803,1629218060.6615057
581,472,803,1629218060.6615057
582,476,803,1629218060.677395
583,471,802,1629218060.6931894
584,472,804,1629218060.6931894
585,466,812,1629218060.7087665
586,473,812,1629218060.7087665
587,472,803,1629218060.7243018
588,474,803,1629218060.7243018
589,471,804,1629218060.7396147
590,472,803,1629218060.7494965
591,472,803,1629218060.765471
592,473,803,1629218060.765471
593,472,803,1629218060.7807684
594,472,815,1629218060.7807684
595,472,803,1629218060.7963655
596,472,803,1629218060.811987
597,471,803,1629218060.811987
598,471,803,1629218060.827621
599,471,806,1629218060.827621
600,481,802,1629218060.8496475
601,478,805,1629218060.8496475
602,473,805,1629218060.8655553
603,471,803,1629218060.8655553
604,471,803,1629218060.8811786
605,471,803,1629218060.8968096
606,471,803,1629218060.8968096
607,471,803,1629218060.9122903
608,472,803,1629218060.9122903
609,471,804,1629218060.9277854
610,471,803,1629218060.9438555
611,472,804,1629218060.9502585
612,472,803,1629218060.9502585
613,471,803,1629218060.9662278
614,471,804,1629218060.9815075
615,473,806,1629218060.9815075
616,471,802,1629218060.9971282
617,471,801,1629218060.9971282
618,512,806,1629218061.0127492
619,472,805,1629218061.028379
620,471,804,1629218061.028379
621,474,804,1629218061.0439923
622,472,804,1629218061.050501
623,471,803,1629218061.0663843
624,471,806,1629218061.0663843
625,475,804,1629218061.0820055
626,494,801,1629218061.0820055
627,472,806,1629218061.0976264
628,471,805,1629218061.1133015
629,471,805,1629218061.1133015
630,472,805,1629218061.1286132
631,507,801,1629218061.1286132
632,476,818,1629218061.1510942
633,472,805,1629218061.1510942
634,472,804,1629218061.1671004
635,473,805,1629218061.1671004
636,478,804,1629218061.1839337
637,472,803,1629218061.1839337
638,474,799,1629218061.1999264
639,472,805,1629218061.2154918
640,470,805,1629218061.2154918
641,471,811,1629218061.2307997
642,474,803,1629218061.246737
643,473,835,1629218061.2512457
644,475,804,1629218061.2512457
